4000.000000	108.332824 
3999.000000	108.380317 
3998.000000	108.375358 
3997.000000	108.481597 
3996.000000	108.537673 
3995.000000	108.615303 
3994.000000	108.697700 
3993.000000	108.812522 
3992.000000	108.826828 
3991.000000	108.867073 
3990.000000	108.970832 
3989.000000	109.071350 
3988.000000	109.121513 
3987.000000	109.153366 
3986.000000	109.244918 
3985.000000	109.197235 
3984.000000	109.247016 
3983.000000	109.389305 
3982.000000	109.374618 
3981.000000	109.458732 
3980.000000	109.510231 
3979.000000	109.540176 
3978.000000	109.600639 
3977.000000	109.613037 
3976.000000	109.647750 
3975.000000	109.687232 
3974.000000	109.723281 
3973.000000	109.709739 
3972.000000	109.706306 
3971.000000	109.692764 
3970.000000	109.752464 
3969.000000	109.725761 
3968.000000	109.780502 
3967.000000	109.751510 
3966.000000	109.760284 
3965.000000	109.720993 
3964.000000	109.725761 
3963.000000	109.673500 
3962.000000	109.613800 
3961.000000	109.604835 
3960.000000	109.541702 
3959.000000	109.560775 
3958.000000	109.484291 
3957.000000	109.453582 
3956.000000	109.399223 
3955.000000	109.462356 
3954.000000	109.369468 
3953.000000	109.368705 
3952.000000	109.270477 
3951.000000	109.192848 
3950.000000	109.135627 
3949.000000	109.106636 
3948.000000	108.970642 
3947.000000	108.993530 
3946.000000	108.895111 
3945.000000	108.829307 
3944.000000	108.709716 
3943.000000	108.643150 
3942.000000	108.579444 
3941.000000	108.512115 
3940.000000	108.451843 
3939.000000	108.370399 
3938.000000	108.289527 
3937.000000	108.128738 
3936.000000	107.994270 
3935.000000	107.960319 
3934.000000	107.877159 
3933.000000	107.721900 
3932.000000	107.791900 
3931.000000	107.683563 
3930.000000	107.542610 
3929.000000	107.516098 
3928.000000	107.437896 
3927.000000	107.341575 
3926.000000	107.267189 
3925.000000	107.278633 
3924.000000	107.163810 
3923.000000	107.072067 
3922.000000	106.922912 
3921.000000	106.886100 
3920.000000	106.890106 
3919.000000	106.743049 
3918.000000	106.699562 
3917.000000	106.840133 
3916.000000	106.705856 
3915.000000	106.556701 
3914.000000	106.511116 
3913.000000	106.501960 
3912.000000	106.426429 
3911.000000	106.295013 
3910.000000	106.289291 
3909.000000	106.195259 
3908.000000	106.171035 
3907.000000	106.224441 
3906.000000	106.309700 
3905.000000	106.307220 
3904.000000	106.517982 
3903.000000	106.274604 
3902.000000	106.378936 
3901.000000	106.393814 
3900.000000	106.270027 
3899.000000	106.575202 
3898.000000	106.304168 
3897.000000	106.203842 
3896.000000	106.202697 
3895.000000	106.281661 
3894.000000	106.331062 
3893.000000	106.348609 
3892.000000	106.485176 
3891.000000	106.685829 
3890.000000	106.473159 
3889.000000	106.388092 
3888.000000	106.395149 
3887.000000	106.542396 
3886.000000	106.908226 
3885.000000	106.859588 
3884.000000	106.882476 
3883.000000	106.823730 
3882.000000	106.852722 
3881.000000	106.978797 
3880.000000	107.189559 
3879.000000	107.188034 
3878.000000	107.143592 
3877.000000	107.105827 
3876.000000	107.186508 
3875.000000	107.306098 
3874.000000	107.504653 
3873.000000	107.596969 
3872.000000	107.597732 
3871.000000	107.647514 
3870.000000	107.688522 
3869.000000	107.929039 
3868.000000	108.120727 
3867.000000	108.047485 
3866.000000	107.993125 
3865.000000	107.972717 
3864.000000	108.227729 
3863.000000	108.482742 
3862.000000	108.410072 
3861.000000	108.392715 
3860.000000	108.561515 
3859.000000	108.560180 
3858.000000	108.544540 
