3200.000000	98.361206  
3199.000000	98.272705  
3198.000000	98.103332  
3197.000000	98.336791  
3196.000000	98.406982  
3195.000000	98.504638  
3194.000000	98.513793  
3193.000000	98.484802  
3192.000000	98.197937  
3191.000000	98.028564  
3190.000000	98.231506  
3189.000000	98.359680  
3188.000000	98.200988  
3187.000000	98.390197  
3186.000000	98.237609  
3185.000000	98.382568  
3184.000000	98.211669  
3183.000000	97.758483  
3182.000000	97.640991  
3181.000000	97.888183  
3180.000000	98.071289  
3179.000000	98.236083  
3178.000000	98.243713  
3177.000000	98.368835  
3176.000000	98.374938  
3175.000000	97.415161  
3174.000000	96.696472  
3173.000000	97.302246  
3172.000000	97.683715  
3171.000000	97.883605  
3170.000000	98.101806  
3169.000000	98.191833  
3168.000000	98.162841  
3167.000000	97.918701  
3166.000000	95.695495  
3165.000000	95.759582  
3164.000000	96.673583  
3163.000000	97.259521  
3162.000000	97.677612  
3161.000000	97.985839  
3160.000000	98.211669  
3159.000000	98.158264  
3158.000000	95.996093  
3157.000000	93.444824  
3156.000000	94.970703  
3155.000000	96.090698  
3154.000000	96.797180  
3153.000000	97.549438  
3152.000000	97.926330  
3151.000000	98.245239  
3150.000000	97.889709  
3149.000000	92.575073  
3148.000000	91.146850  
3147.000000	93.577575  
3146.000000	94.984436  
3145.000000	96.234130  
3144.000000	96.987915  
3143.000000	97.535705  
3142.000000	97.932434  
3141.000000	96.231079  
3140.000000	86.857604  
3139.000000	88.243103  
3138.000000	91.665649  
3137.000000	93.946838  
3136.000000	95.639038  
3135.000000	96.536254  
3134.000000	97.239685  
3133.000000	97.785949  
3132.000000	94.894409  
3131.000000	84.109497  
3130.000000	87.489318  
3129.000000	91.149902  
3128.000000	93.460083  
3127.000000	95.050048  
3126.000000	96.400451  
3125.000000	97.021484  
3124.000000	97.444152  
3123.000000	92.221069  
3122.000000	79.312133  
3121.000000	84.333801  
3120.000000	89.343261  
3119.000000	92.431640  
3118.000000	94.317626  
3117.000000	96.029663  
3116.000000	97.120666  
3115.000000	97.213745  
3114.000000	92.124938  
3113.000000	77.189636  
3112.000000	82.391357  
3111.000000	87.933349  
3110.000000	91.551208  
3109.000000	93.591308  
3108.000000	95.419311  
