4000.000000	74.325752 
3999.000000	74.300956 
3998.000000	74.266052 
3997.000000	74.223899 
3996.000000	74.237060 
3995.000000	74.171257 
3994.000000	74.168014 
3993.000000	74.128913 
3992.000000	74.199295 
3991.000000	74.210357 
3990.000000	74.257278 
3989.000000	74.267387 
3988.000000	74.311256 
3987.000000	74.372291 
3986.000000	74.409866 
3985.000000	74.411201 
3984.000000	74.460029 
3983.000000	74.416542 
3982.000000	74.387168 
3981.000000	74.395561 
3980.000000	74.434661 
3979.000000	74.357223 
3978.000000	74.313354 
3977.000000	74.320220 
3976.000000	74.281501 
3975.000000	74.280738 
3974.000000	74.275016 
3973.000000	74.270820 
3972.000000	74.343490 
3971.000000	74.358749 
3970.000000	74.357795 
3969.000000	74.423027 
3968.000000	74.415206 
3967.000000	74.426651 
3966.000000	74.417686 
3965.000000	74.387550 
3964.000000	74.400520 
3963.000000	74.392700 
3962.000000	74.325561 
3961.000000	74.300575 
3960.000000	74.300765 
3959.000000	74.254798 
3958.000000	74.251556 
3957.000000	74.254035 
3956.000000	74.266433 
3955.000000	74.263381 
3954.000000	74.316787 
3953.000000	74.375343 
3952.000000	74.412155 
3951.000000	74.441719 
3950.000000	74.486541 
3949.000000	74.550819 
3948.000000	74.558448 
3947.000000	74.615669 
3946.000000	74.602317 
3945.000000	74.549102 
3944.000000	74.506950 
3943.000000	74.440765 
3942.000000	74.472999 
3941.000000	74.461746 
3940.000000	74.435997 
3939.000000	74.403953 
3938.000000	74.410247 
3937.000000	74.423027 
3936.000000	74.407386 
3935.000000	74.429512 
3934.000000	74.407768 
3933.000000	74.463462 
3932.000000	74.509048 
3931.000000	74.568176 
3930.000000	74.565315 
3929.000000	74.601364 
3928.000000	74.589347 
3927.000000	74.515914 
3926.000000	74.445152 
3925.000000	74.415016 
3924.000000	74.429130 
3923.000000	74.391937 
3922.000000	74.372100 
3921.000000	74.358940 
3920.000000	74.380874 
3919.000000	74.482727 
3918.000000	74.464225 
3917.000000	74.537849 
3916.000000	74.689102 
3915.000000	74.674797 
3914.000000	74.683570 
3913.000000	74.705505 
3912.000000	74.671936 
3911.000000	74.656677 
3910.000000	74.698066 
3909.000000	74.508666 
3908.000000	74.476814 
3907.000000	74.508094 
3906.000000	74.420166 
3905.000000	74.439048 
3904.000000	74.505043 
